"file_name","sample","final_age","latitude","length","gear_depth","gear_temp"
"WALLEYE_POLLOCK_162201601201_640_OT1.0","training",6,61.0006,520,81,0.4
"WALLEYE_POLLOCK_162201601201_643_OT1.0","test",1,61.0006,150,81,0.4
"WALLEYE_POLLOCK_162201601201_650_OT1.0","training",8,61.00094,490,90,0.9
"WALLEYE_POLLOCK_162201601201_661_OT1.0","training",5,61.32942,440,95,0.7
"WALLEYE_POLLOCK_162201601201_663_OT1.0","training",7,61.32942,490,95,0.7
"WALLEYE_POLLOCK_162201601201_664_OT1.0","training",6,61.33178,460,105,1.3
"WALLEYE_POLLOCK_162201601201_671_OT1.0","test",7,61.3335,490,114,1.4
"WALLEYE_POLLOCK_162201601201_674_OT1.0","training",7,61.3335,550,114,1.4
"WALLEYE_POLLOCK_162201601201_681_OT1.0","training",2,60.99955,220,133,1.4
"WALLEYE_POLLOCK_162201601201_683_OT1.0","training",8,60.99955,500,133,1.4
"WALLEYE_POLLOCK_162201601201_684_OT1.0","training",7,60.99955,510,133,1.4
"WALLEYE_POLLOCK_162201601201_699_OT1.0","training",7,60.35723,520,147,1.5
"WALLEYE_POLLOCK_162201601201_6_OT1.0","training",8,56.33056,530,75,4.9
"WALLEYE_POLLOCK_162201601201_700_OT1.0","training",9,60.35723,600,147,1.5
"WALLEYE_POLLOCK_162201601201_705_OT1.0","training",4,60.01601,350,135,1.7
"WALLEYE_POLLOCK_162201601201_707_OT1.0","test",8,60.00331,560,139,1.8
"WALLEYE_POLLOCK_162201601201_709_OT1.0","training",7,60.00331,480,139,1.8
"WALLEYE_POLLOCK_162201601201_710_OT1.0","training",8,60.00331,500,139,1.8
"WALLEYE_POLLOCK_162201601201_714_OT1.0","training",5,60.35076,420,135,1.5
"WALLEYE_POLLOCK_162201601201_71_OT1.0","test",4,57.36873,430,49,6
"WALLEYE_POLLOCK_162201601201_723_OT1.0","test",2,59.69214,260,134,1.8
"WALLEYE_POLLOCK_162201601201_729_OT1.0","training",7,59.70254,530,161,2.1
"WALLEYE_POLLOCK_162201601201_732_OT1.0","training",7,59.34868,470,148,2
"WALLEYE_POLLOCK_162201601201_741_OT1.0","training",7,59.33364,480,135,1.7
"WALLEYE_POLLOCK_162201601201_749_OT1.0","training",6,59.00259,470,132,2.6
"WALLEYE_POLLOCK_162201601201_76_OT1.0","training",4,57.02433,500,55,5.6
"WALLEYE_POLLOCK_162201601201_771_OT1.0","training",5,58.68632,460,192,3.7
"WALLEYE_POLLOCK_162201601201_778_OT1.0","training",8,58.68041,500,155,3.8
"WALLEYE_POLLOCK_162201601201_779_OT1.0","training",12,58.68041,470,155,3.8
"WALLEYE_POLLOCK_162201601201_77_OT1.0","training",7,56.68919,440,67,5
"WALLEYE_POLLOCK_162201601201_781_OT1.0","training",9,58.34951,480,167,3.9
"WALLEYE_POLLOCK_162201601201_7_OT1.0","training",7,56.33056,510,75,4.9
"WALLEYE_POLLOCK_162201601201_81_OT1.0","training",5,56.69197,450,69,4.9
"WALLEYE_POLLOCK_162201601201_85_OT1.0","training",5,56.35922,510,76,4.7
"WALLEYE_POLLOCK_162201601201_87_OT1.0","test",7,56.35922,490,76,4.7
"WALLEYE_POLLOCK_162201601201_92_OT1.0","training",4,56.01231,420,75,4.7
"WALLEYE_POLLOCK_162201601201_99_OT1.0","training",7,55.33734,510,52,6.1
"WALLEYE_POLLOCK_162201701201_109_OT1.0","test",6,56.00439,420,90,2.5
"WALLEYE_POLLOCK_162201701201_142_OT1.0","test",4,54.99454,450,127,4.3
"WALLEYE_POLLOCK_162201701201_154_OT1.0","training",5,56.3136,390,91,2
"WALLEYE_POLLOCK_162201701201_161_OT1.0","training",5,56.9781,480,70,0.4
"WALLEYE_POLLOCK_162201701201_165_OT1.0","training",11,56.9781,550,70,0.4
"WALLEYE_POLLOCK_162201701201_167_OT1.0","training",6,57.3134,440,65,0.2
"WALLEYE_POLLOCK_162201701201_178_OT1.0","test",5,57.01395,450,71,0.5
"WALLEYE_POLLOCK_162201701201_179_OT1.0","training",4,57.01395,380,71,0.5
"WALLEYE_POLLOCK_162201701201_17_OT1.0","training",6,57.64943,480,46,4
"WALLEYE_POLLOCK_162201701201_186_OT1.0","test",3,56.68705,410,81,1.6
"WALLEYE_POLLOCK_162201701201_199_OT1.0","test",5,55.68056,480,125,4.2
"WALLEYE_POLLOCK_162201701201_205_OT1.0","training",5,55.3266,540,139,4.4
"WALLEYE_POLLOCK_162201701201_206_OT1.0","training",5,55.3266,480,139,4.4
"WALLEYE_POLLOCK_162201701201_215_OT1.0","training",6,55.99219,490,132,4.2
"WALLEYE_POLLOCK_162201701201_218_OT1.0","test",5,55.99219,480,132,4.2
"WALLEYE_POLLOCK_162201701201_229_OT1.0","training",1,56.66576,200,93,1.7
"WALLEYE_POLLOCK_162201701201_249_OT1.0","training",8,58.32137,540,58,0.9
"WALLEYE_POLLOCK_162201701201_252_OT1.0","training",8,58.67131,520,43,3.7
"WALLEYE_POLLOCK_162201701201_255_OT1.0","training",5,58.99072,520,40,4.2
"WALLEYE_POLLOCK_162201701201_260_OT1.0","training",9,59.64841,520,33,5.2
"WALLEYE_POLLOCK_162201701201_270_OT1.0","training",9,60.32164,510,34,5.1
"WALLEYE_POLLOCK_162201701201_279_OT1.0","test",10,60.3395,540,29,7.7
"WALLEYE_POLLOCK_162201701201_280_OT1.0","test",6,60.3395,500,29,7.7
"WALLEYE_POLLOCK_162201701201_289_OT1.0","test",8,59.00639,500,44,4
"WALLEYE_POLLOCK_162201701201_290_OT1.0","test",8,59.00639,540,44,4
"WALLEYE_POLLOCK_162201701201_292_OT1.0","training",5,58.68247,430,51,2.3
"WALLEYE_POLLOCK_162201701201_295_OT1.0","training",8,58.34835,490,63,0.6
"WALLEYE_POLLOCK_162201701201_299_OT1.0","test",6,58.00946,450,67,1
"WALLEYE_POLLOCK_162201701201_302_OT1.0","training",6,57.9985,390,68,1
"WALLEYE_POLLOCK_162201701201_309_OT1.0","training",4,57.85725,400,65,1.2
"WALLEYE_POLLOCK_162201701201_314_OT1.0","training",5,57.99035,380,68,1.7
"WALLEYE_POLLOCK_162201701201_319_OT1.0","training",6,57.84945,450,70,2.1
"WALLEYE_POLLOCK_162201701201_326_OT1.0","training",3,57.67822,410,68,2
"WALLEYE_POLLOCK_162201701201_327_OT1.0","training",4,57.67822,390,68,2
"WALLEYE_POLLOCK_162201701201_341_OT1.0","training",6,57.65719,410,71,2.8
"WALLEYE_POLLOCK_162201701201_344_OT1.0","training",4,57.65719,420,71,2.8
"WALLEYE_POLLOCK_162201701201_346_OT1.0","training",1,57.65719,170,71,2.8
"WALLEYE_POLLOCK_162201701201_34_OT1.0","training",5,57.00806,460,62,3.6
"WALLEYE_POLLOCK_162201701201_352_OT1.0","training",3,57.83212,190,76,2.7
"WALLEYE_POLLOCK_162201701201_354_OT1.0","training",4,57.6694,390,83,3.1
"WALLEYE_POLLOCK_162201701201_360_OT1.0","training",5,57.51269,450,73,3.5
"WALLEYE_POLLOCK_162201701201_367_OT1.0","training",4,57.99392,370,73,2.5
"WALLEYE_POLLOCK_162201701201_371_OT1.0","training",5,57.99045,380,85,2.6
"WALLEYE_POLLOCK_162201701201_37_OT1.0","training",1,56.67948,140,57,3.4
"WALLEYE_POLLOCK_162201701201_380_OT1.0","test",1,58.31371,170,82,1.5
"WALLEYE_POLLOCK_162201701201_381_OT1.0","test",1,58.33571,170,72,1.6
"WALLEYE_POLLOCK_162201701201_384_OT1.0","training",4,58.33571,370,72,1.6
"WALLEYE_POLLOCK_162201701201_394_OT1.0","training",5,58.65358,440,60,0.7
"WALLEYE_POLLOCK_162201701201_3_OT1.0","training",13,56.66932,580,36,4.8
"WALLEYE_POLLOCK_162201701201_401_OT1.0","training",9,58.98558,510,51,2.8
"WALLEYE_POLLOCK_162201701201_412_OT1.0","test",5,59.98232,470,44,2.5
"WALLEYE_POLLOCK_162201701201_414_OT1.0","training",1,59.98232,130,44,2.5
"WALLEYE_POLLOCK_162201701201_41_OT1.0","test",5,56.67948,500,57,3.4
"WALLEYE_POLLOCK_162201701201_424_OT1.0","training",1,60.00543,120,62,-0.9
"WALLEYE_POLLOCK_162201701201_426_OT1.0","test",8,60.00543,470,62,-0.9
"WALLEYE_POLLOCK_162201701201_444_OT1.0","training",5,59.35371,480,58,1.3
"WALLEYE_POLLOCK_162201701201_448_OT1.0","test",2,59.01767,240,61,1
"WALLEYE_POLLOCK_162201701201_458_OT1.0","test",4,56.65899,440,98,2.2
"WALLEYE_POLLOCK_162201701201_462_OT1.0","training",11,56.6784,520,77,4.6
"WALLEYE_POLLOCK_162201701201_463_OT1.0","training",8,56.6784,500,77,4.6
"WALLEYE_POLLOCK_162201701201_465_OT1.0","training",5,56.66914,440,93,4
"WALLEYE_POLLOCK_162201701201_467_OT1.0","training",7,56.66914,460,93,4
"WALLEYE_POLLOCK_162201701201_471_OT1.0","training",4,56.64971,440,137,4.1
"WALLEYE_POLLOCK_162201701201_475_OT1.0","training",4,56.98506,420,139,4.4
"WALLEYE_POLLOCK_162201701201_480_OT1.0","training",5,57.31748,440,119,4.4
"WALLEYE_POLLOCK_162201701201_48_OT1.0","training",1,56.67107,130,64,2.9
"WALLEYE_POLLOCK_162201701201_493_OT1.0","test",9,57.97543,460,116,3.8
"WALLEYE_POLLOCK_162201701201_496_OT1.0","training",4,58.30882,400,112,4
"WALLEYE_POLLOCK_162201701201_498_OT1.0","training",8,58.30882,450,112,4
"WALLEYE_POLLOCK_162201701201_502_OT1.0","training",16,58.6515,600,156,3.7
"WALLEYE_POLLOCK_162201701201_503_OT1.0","training",8,58.6515,560,156,3.7
"WALLEYE_POLLOCK_162201701201_505_OT1.0","training",8,58.65936,530,125,3.7
"WALLEYE_POLLOCK_162201701201_506_OT1.0","training",8,58.65936,540,125,3.7
"WALLEYE_POLLOCK_162201701201_50_OT1.0","training",8,56.34861,510,51,4
"WALLEYE_POLLOCK_162201701201_511_OT1.0","training",1,58.65936,160,125,3.7
"WALLEYE_POLLOCK_162201701201_518_OT1.0","test",10,59.31956,530,108,2.8
"WALLEYE_POLLOCK_162201701201_520_OT1.0","training",5,59.31956,360,108,2.8
"WALLEYE_POLLOCK_162201701201_534_OT1.0","test",5,59.65419,390,102,2
"WALLEYE_POLLOCK_162201701201_541_OT1.0","training",8,59.82547,500,104,2
"WALLEYE_POLLOCK_162201701201_544_OT1.0","training",1,59.82547,120,104,2
"WALLEYE_POLLOCK_162201701201_547_OT1.0","test",3,59.98205,350,95,1.2
"WALLEYE_POLLOCK_162201701201_548_OT1.0","training",3,59.98205,280,95,1.2
"WALLEYE_POLLOCK_162201701201_558_OT1.0","training",3,60.33156,280,88,0.4
"WALLEYE_POLLOCK_162201701201_560_OT1.0","training",5,60.33156,470,88,0.4
"WALLEYE_POLLOCK_162201701201_565_OT1.0","training",7,60.30428,510,61,0.1
"WALLEYE_POLLOCK_162201701201_566_OT1.0","training",8,60.30428,490,61,0.1
"WALLEYE_POLLOCK_162201701201_572_OT1.0","training",4,60.13589,370,86,1
"WALLEYE_POLLOCK_162201701201_577_OT1.0","training",5,60.0029,450,73,-0.2
"WALLEYE_POLLOCK_162201701201_586_OT1.0","training",8,60.00405,480,63,-0.3
"WALLEYE_POLLOCK_162201701201_594_OT1.0","training",7,60.15875,460,56,2.2
"WALLEYE_POLLOCK_162201701201_599_OT1.0","training",8,60.31937,470,57,-1.1
"WALLEYE_POLLOCK_162201701201_609_OT1.0","test",1,60.6527,120,59,-1.3
"WALLEYE_POLLOCK_162201701201_622_OT1.0","training",3,60.66048,400,44,4
"WALLEYE_POLLOCK_162201701201_629_OT1.0","training",3,60.67861,220,64,-0.2
"WALLEYE_POLLOCK_162201701201_630_OT1.0","training",2,60.67861,200,64,-0.2
"WALLEYE_POLLOCK_162201701201_637_OT1.0","training",1,60.65986,130,84,0.2
"WALLEYE_POLLOCK_162201701201_638_OT1.0","training",3,60.97653,260,81,-0.2
"WALLEYE_POLLOCK_162201701201_641_OT1.0","training",3,60.97653,280,81,-0.2
"WALLEYE_POLLOCK_162201701201_658_OT1.0","training",8,60.35919,520,109,1.9
"WALLEYE_POLLOCK_162201701201_65_OT1.0","test",9,55.98589,510,89,1.9
"WALLEYE_POLLOCK_162201701201_663_OT1.0","training",1,60.35919,180,109,1.9
"WALLEYE_POLLOCK_162201701201_66_OT1.0","training",6,55.98589,510,89,1.9
"WALLEYE_POLLOCK_162201701201_670_OT1.0","training",10,60.0198,540,116,2.2
"WALLEYE_POLLOCK_162201701201_678_OT1.0","training",18,59.35851,710,131,3.2
"WALLEYE_POLLOCK_162201701201_687_OT1.0","training",10,58.6871,520,193,3.7
"WALLEYE_POLLOCK_162201701201_693_OT1.0","training",11,58.65972,590,140,3.4
"WALLEYE_POLLOCK_162201701201_695_OT1.0","training",5,58.65972,470,140,3.4
"WALLEYE_POLLOCK_162201701201_698_OT1.0","training",4,58.67176,370,133,3.4
"WALLEYE_POLLOCK_162201701201_700_OT1.0","training",6,58.67176,460,133,3.4
"WALLEYE_POLLOCK_162201701201_709_OT1.0","training",1,58.96984,160,132,3.4
"WALLEYE_POLLOCK_162201701201_713_OT1.0","training",6,59.35746,450,149,3.2
"WALLEYE_POLLOCK_162201701201_718_OT1.0","training",7,59.34188,550,134,2.7
"WALLEYE_POLLOCK_162201701201_722_OT1.0","training",8,59.6556,490,134,2.7
"WALLEYE_POLLOCK_162201701201_734_OT1.0","training",8,59.99369,530,139,2.7
"WALLEYE_POLLOCK_162201701201_749_OT1.0","training",9,60.66254,520,145,2.4
"WALLEYE_POLLOCK_162201701201_74_OT1.0","test",2,56.32162,320,85,1.5
"WALLEYE_POLLOCK_162201701201_756_OT1.0","training",14,60.98428,600,134,2.3
"WALLEYE_POLLOCK_162201701201_760_OT1.0","training",8,60.98428,480,134,2.3
"WALLEYE_POLLOCK_162201701201_766_OT1.0","test",7,61.31962,470,115,1.8
"WALLEYE_POLLOCK_162201701201_770_OT1.0","training",8,61.31825,480,105,1.2
"WALLEYE_POLLOCK_162201701201_771_OT1.0","test",4,61.31825,360,105,1.2
"WALLEYE_POLLOCK_162201701201_779_OT1.0","test",4,61.6406,250,103,0.7
"WALLEYE_POLLOCK_162201701201_782_OT1.0","training",2,61.98658,250,91,0.2
"WALLEYE_POLLOCK_162201701201_80_OT1.0","training",1,56.65495,150,73,0.4
"WALLEYE_POLLOCK_162201701201_81_OT1.0","training",4,56.97594,440,67,-0.5
"WALLEYE_POLLOCK_162201701201_91_OT1.0","training",5,57.01501,500,68,0
"WALLEYE_POLLOCK_162201701201_94_OT1.0","training",1,57.01501,190,68,0
"WALLEYE_POLLOCK_162201801201_101_OT2.0","training",7,55.3143,480,74,4.6
"WALLEYE_POLLOCK_162201801201_106_OT2.0","test",5,55.66014,470,92,3.9
"WALLEYE_POLLOCK_162201801201_110_OT2.0","training",5,55.98205,480,88,4
"WALLEYE_POLLOCK_162201801201_113_OT2.0","training",5,55.98205,460,88,4
"WALLEYE_POLLOCK_162201801201_116_OT2.0","training",6,56.31816,470,84,3.9
"WALLEYE_POLLOCK_162201801201_124_OT2.0","training",4,56.9767,320,67,3.9
"WALLEYE_POLLOCK_162201801201_130_OT2.0","training",5,57.64137,410,48,4.3
"WALLEYE_POLLOCK_162201801201_132_OT2.0","training",6,57.64137,530,48,4.3
"WALLEYE_POLLOCK_162201801201_138_OT2.0","test",8,58.31317,490,39,4.6
"WALLEYE_POLLOCK_162201801201_139_OT2.0","test",8,58.64556,490,33,5.1
"WALLEYE_POLLOCK_162201801201_14_OT2.0","training",6,57.9832,570,38,5.8
"WALLEYE_POLLOCK_162201801201_157_OT2.0","training",9,59.3445,600,22,5.8
"WALLEYE_POLLOCK_162201801201_162_OT2.0","training",11,59.01636,530,25,5.7
"WALLEYE_POLLOCK_162201801201_163_OT2.0","training",10,59.01636,530,25,5.7
"WALLEYE_POLLOCK_162201801201_168_OT2.0","training",8,58.67006,560,35,4.9
"WALLEYE_POLLOCK_162201801201_173_OT2.0","training",2,58.32632,280,43,4.3
"WALLEYE_POLLOCK_162201801201_174_OT2.0","training",7,58.32632,520,43,4.3
"WALLEYE_POLLOCK_162201801201_179_OT2.0","test",6,58.0191,490,43,4.6
"WALLEYE_POLLOCK_162201801201_181_OT2.0","training",2,58.0191,260,43,4.6
"WALLEYE_POLLOCK_162201801201_186_OT2.0","training",6,57.66867,430,59,3.8
"WALLEYE_POLLOCK_162201801201_189_OT2.0","training",10,57.35171,520,64,3.6
"WALLEYE_POLLOCK_162201801201_191_OT2.0","training",5,57.34576,530,66,3.7
"WALLEYE_POLLOCK_162201801201_194_OT2.0","training",7,57.02325,460,70,4.1
"WALLEYE_POLLOCK_162201801201_202_OT2.0","training",6,56.67676,440,75,4.1
"WALLEYE_POLLOCK_162201801201_205_OT2.0","training",7,57.00983,480,72,4.8
"WALLEYE_POLLOCK_162201801201_20_OT2.0","training",6,58.01804,540,49,4.4
"WALLEYE_POLLOCK_162201801201_211_OT2.0","test",4,56.67246,520,83,4.3
"WALLEYE_POLLOCK_162201801201_217_OT2.0","training",7,56.33865,510,102,4.2
"WALLEYE_POLLOCK_162201801201_21_OT2.0","test",9,58.01804,470,49,4.4
"WALLEYE_POLLOCK_162201801201_241_OT2.0","test",2,56.00009,180,147,4.4
"WALLEYE_POLLOCK_162201801201_245_OT2.0","training",8,55.67516,530,134,4.4
"WALLEYE_POLLOCK_162201801201_254_OT2.0","test",7,56.65147,510,101,4.4
"WALLEYE_POLLOCK_162201801201_258_OT2.0","training",5,56.65147,410,101,4.4
"WALLEYE_POLLOCK_162201801201_266_OT2.0","training",7,57.98119,400,65,4.3
"WALLEYE_POLLOCK_162201801201_274_OT2.0","training",9,58.30778,500,59,4
"WALLEYE_POLLOCK_162201801201_289_OT2.0","training",6,59.33646,490,39,5.3
"WALLEYE_POLLOCK_162201801201_291_OT2.0","training",8,60.00332,530,24,7
"WALLEYE_POLLOCK_162201801201_31_OT2.0","training",6,57.02049,510,61,4.8
"WALLEYE_POLLOCK_162201801201_320_OT2.0","test",5,58.68754,420,52,4
"WALLEYE_POLLOCK_162201801201_331_OT2.0","training",4,58.3387,440,63,4.2
"WALLEYE_POLLOCK_162201801201_334_OT2.0","training",5,58.01818,420,67,4.5
"WALLEYE_POLLOCK_162201801201_343_OT2.0","training",7,57.67364,500,69,4.5
"WALLEYE_POLLOCK_162201801201_344_OT2.0","training",4,57.67364,480,69,4.5
"WALLEYE_POLLOCK_162201801201_34_OT2.0","test",6,56.68686,470,66,5.1
"WALLEYE_POLLOCK_162201801201_353_OT2.0","test",6,57.5177,470,69,4.4
"WALLEYE_POLLOCK_162201801201_354_OT2.0","training",7,57.34013,450,72,4.7
"WALLEYE_POLLOCK_162201801201_35_OT2.0","test",5,56.68686,470,66,5.1
"WALLEYE_POLLOCK_162201801201_37_OT2.0","training",9,56.33521,540,61,5.4
"WALLEYE_POLLOCK_162201801201_387_OT2.0","training",5,56.37077,470,127,4.4
"WALLEYE_POLLOCK_162201801201_38_OT2.0","training",5,56.33521,480,61,5.4
"WALLEYE_POLLOCK_162201801201_39_OT2.0","training",7,56.33521,480,61,5.4
"WALLEYE_POLLOCK_162201801201_405_OT2.0","training",5,56.66992,430,96,4.9
"WALLEYE_POLLOCK_162201801201_408_OT2.0","test",5,56.66992,440,96,4.9
"WALLEYE_POLLOCK_162201801201_409_OT2.0","training",7,56.67678,500,78,5.5
"WALLEYE_POLLOCK_162201801201_411_OT2.0","training",11,56.67678,550,78,5.5
"WALLEYE_POLLOCK_162201801201_45_OT2.0","training",7,56.64975,450,87,4.3
"WALLEYE_POLLOCK_162201801201_563_OT2.0","training",6,58.30043,470,113,3.8
"WALLEYE_POLLOCK_162201801201_565_OT2.0","training",9,58.31526,490,164,4.1
"WALLEYE_POLLOCK_162201801201_568_OT2.0","training",6,58.31526,500,164,4.1
"WALLEYE_POLLOCK_162201801201_570_OT2.0","training",6,58.65185,450,154,4
"WALLEYE_POLLOCK_162201801201_582_OT2.0","training",4,59.32293,450,118,3.5
"WALLEYE_POLLOCK_162201801201_586_OT2.0","training",1,60.31173,160,101,3.2
"WALLEYE_POLLOCK_162201801201_609_OT2.0","training",9,59.69116,580,135,2.7
"WALLEYE_POLLOCK_162201801201_610_OT2.0","test",7,59.69116,440,135,2.7
"WALLEYE_POLLOCK_162201801201_613_OT2.0","training",5,59.69116,440,135,2.7
"WALLEYE_POLLOCK_162201801201_614_OT2.0","test",1,59.69116,180,135,2.7
"WALLEYE_POLLOCK_162201801201_617_OT2.0","training",5,59.36244,430,134,2.8
"WALLEYE_POLLOCK_162201801201_618_OT2.0","training",4,59.36244,500,134,2.8
"WALLEYE_POLLOCK_162201801201_622_OT2.0","training",5,59.02957,420,132,2.9
"WALLEYE_POLLOCK_162201801201_624_OT2.0","training",4,59.02957,450,132,2.9
"WALLEYE_POLLOCK_162201801201_625_OT2.0","training",6,59.00098,430,134,3.1
"WALLEYE_POLLOCK_162201801201_626_OT2.0","training",5,59.00098,420,134,3.1
"WALLEYE_POLLOCK_162201801201_636_OT2.0","training",6,59.62556,450,133,2.6
"WALLEYE_POLLOCK_162201801201_640_OT2.0","training",4,59.97102,420,138,2.1
"WALLEYE_POLLOCK_162201801201_643_OT2.0","training",5,59.97102,430,138,2.1
"WALLEYE_POLLOCK_162201801201_648_OT2.0","test",5,60.31619,400,135,2.2
"WALLEYE_POLLOCK_162201801201_654_OT2.0","training",1,60.64227,170,128,2.3
"WALLEYE_POLLOCK_162201801201_657_OT2.0","training",11,60.97705,510,120,2.3
"WALLEYE_POLLOCK_162201801201_659_OT2.0","training",2,60.97705,250,120,2.3
"WALLEYE_POLLOCK_162201801201_660_OT2.0","training",5,60.99728,510,132,2
"WALLEYE_POLLOCK_162201801201_666_OT2.0","test",2,61.31881,270,115,2.3
"WALLEYE_POLLOCK_162201801201_670_OT2.0","training",5,61.31881,420,115,2.3
"WALLEYE_POLLOCK_162201801201_671_OT2.0","training",2,61.66566,240,103,2.3
"WALLEYE_POLLOCK_162201801201_674_OT2.0","test",2,61.66566,250,103,2.3
"WALLEYE_POLLOCK_162201801201_676_OT2.0","test",2,61.66297,200,94,2.4
"WALLEYE_POLLOCK_162201801201_682_OT2.0","training",1,61.98915,170,90,2
"WALLEYE_POLLOCK_162201801201_686_OT2.0","test",8,62.00449,470,79,1.9
"WALLEYE_POLLOCK_162201801201_696_OT2.0","training",1,61.66369,150,68,1.9
"WALLEYE_POLLOCK_162201801201_699_OT2.0","training",3,61.66369,320,68,1.9
"WALLEYE_POLLOCK_162201801201_703_OT2.0","training",7,61.9905,460,60,2
"WALLEYE_POLLOCK_162201801201_709_OT2.0","test",4,62.00208,320,70,1.6
"WALLEYE_POLLOCK_162201801201_719_OT2.0","test",6,62.2492,440,62,1.9
"WALLEYE_POLLOCK_162201801201_731_OT2.0","training",9,62.73719,500,62,1.2
"WALLEYE_POLLOCK_162201801201_732_OT2.0","training",5,62.73719,480,62,1.2
"WALLEYE_POLLOCK_162201801201_733_OT2.0","training",10,62.73719,530,62,1.2
"WALLEYE_POLLOCK_162201801201_734_OT2.0","test",6,62.26327,470,55,2
"WALLEYE_POLLOCK_162201801201_741_OT2.0","test",7,61.76376,470,60,2.6
"WALLEYE_POLLOCK_162201801201_742_OT2.0","training",1,61.76376,150,60,2.6
"WALLEYE_POLLOCK_162201801201_743_OT2.0","training",3,61.76376,340,60,2.6
"WALLEYE_POLLOCK_162201801201_745_OT2.0","training",3,61.76376,410,60,2.6
"WALLEYE_POLLOCK_162201801201_746_OT2.0","test",1,61.7508,140,54,2.6
"WALLEYE_POLLOCK_162201801201_749_OT2.0","training",3,61.7508,380,54,2.6
"WALLEYE_POLLOCK_162201801201_751_OT2.0","training",6,61.7508,500,54,2.6
"WALLEYE_POLLOCK_162201801201_753_OT2.0","training",5,62.23029,470,45,2.7
"WALLEYE_POLLOCK_162201801201_772_OT2.0","training",6,62.81744,450,50,2.2
"WALLEYE_POLLOCK_162201801201_774_OT2.0","test",1,63.24156,140,66,0.7
"WALLEYE_POLLOCK_162201801201_779_OT2.0","training",10,63.24156,600,66,0.7
"WALLEYE_POLLOCK_162201801201_780_OT2.0","training",7,64.23901,450,37,3.2
"WALLEYE_POLLOCK_162201801201_785_OT2.0","training",8,64.73641,510,45,3.1
"WALLEYE_POLLOCK_162201801201_790_OT2.0","test",8,65.23351,530,49,2.9
"WALLEYE_POLLOCK_162201801201_792_OT2.0","training",7,65.23351,510,49,2.9
"WALLEYE_POLLOCK_162201801201_793_OT2.0","training",8,65.23351,520,49,2.9
"WALLEYE_POLLOCK_162201801201_803_OT2.0","training",8,63.73008,620,27,4.3
"WALLEYE_POLLOCK_162201801201_804_OT2.0","test",11,63.73008,590,27,4.3
"WALLEYE_POLLOCK_162201801201_806_OT2.0","training",1,63.73008,150,27,4.3
"WALLEYE_POLLOCK_162201801201_808_OT2.0","training",11,64.24987,610,26,3.8
"WALLEYE_POLLOCK_162201801201_821_OT2.0","training",11,64.75445,540,33,4.8
"WALLEYE_POLLOCK_162201801201_825_OT2.0","training",10,64.74443,540,44,4.1
"WALLEYE_POLLOCK_162201801201_828_OT2.0","training",9,64.74443,560,44,4.1
"WALLEYE_POLLOCK_162201801201_831_OT2.0","training",8,64.27223,590,37,6.1
"WALLEYE_POLLOCK_162201801201_84_OT2.0","training",6,56.35136,480,75,4.4
"WALLEYE_POLLOCK_162201801201_862_OT2.0","training",9,63.77148,520,29,4.6
"WALLEYE_POLLOCK_162201801201_867_OT2.0","training",7,63.77148,500,29,4.6
"WALLEYE_POLLOCK_162201801201_874_OT2.0","training",7,63.24092,510,29,3
"WALLEYE_POLLOCK_162201801201_892_OT2.0","training",9,62.26211,560,22,7.1
"WALLEYE_POLLOCK_162201801201_895_OT2.0","training",11,62.26211,500,22,7.1
"WALLEYE_POLLOCK_162201801201_900_OT2.0","training",10,62.26547,530,30,4
"WALLEYE_POLLOCK_162201801201_902_OT2.0","training",6,62.26547,470,30,4
"WALLEYE_POLLOCK_162201801201_905_OT2.0","training",5,61.78443,440,32,6.7
"WALLEYE_POLLOCK_162201801201_913_OT2.0","training",5,61.27117,460,31,8.7
"WALLEYE_POLLOCK_162201801201_914_OT2.0","test",1,61.27117,170,31,8.7
"WALLEYE_POLLOCK_162201801201_915_OT2.0","training",8,60.76255,550,33,9.6
"WALLEYE_POLLOCK_162201801201_921_OT2.0","training",1,60.76415,150,41,5.6
"WALLEYE_POLLOCK_162201801201_96_OT2.0","test",1,55.67728,170,50,5.5
"WALLEYE_POLLOCK_94201401201_1001_OT1.0","training",8,60.33324,550,145,1.7
"WALLEYE_POLLOCK_94201401201_1005_OT1.0","training",1,60.33324,140,145,1.7
"WALLEYE_POLLOCK_94201401201_1022_OT1.0","training",4,59.68818,350,134,2.2
"WALLEYE_POLLOCK_94201401201_1028_OT1.0","training",1,59.66713,150,136,2
"WALLEYE_POLLOCK_94201401201_102_OA1.0","training",9,55.66498,530,80,3.8
"WALLEYE_POLLOCK_94201401201_1037_OT1.0","test",1,60.00553,150,115,2.3
"WALLEYE_POLLOCK_94201401201_1040_OT1.0","training",11,60.00553,740,115,2.3
"WALLEYE_POLLOCK_94201401201_1043_OT1.0","test",5,60.00553,460,115,2.3
